id,text,normalized,domain,embedding,frequency,category,importance,is_emerging,created_at
24c858cf-d19c-4417-847e-0557584fb88a,English Language Proficiency,english_language_proficiency,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:42:59.426453
b05c3bc7-b27c-4d24-9942-364735849d10,Financial Management,financial_management,Accounting,,3,Accounting,required,f,2026-04-06 23:56:24.793903
1a147a86-ae10-4193-96ee-ed4bb20d82bf,Strategic Planning And Analysis,strategic_planning_and_analysis,Finance,,1,Finance,required,f,2026-04-07 00:43:06.093935
0ef3a7e5-ce78-425e-8bf1-1d805099ed15,Asset Forfeiture,asset_forfeiture,Finance,,1,Finance,required,f,2026-04-07 00:43:06.199912
8c7f8e09-8fc1-401e-a64e-a54dd8b31037,Performance Assessment,performance_assessment,Finance,,1,Finance,required,f,2026-04-07 00:43:06.311037
4ac47669-949b-4db6-a457-ef2df4af3f27,Federal Prosecutorial Support,federal_prosecutorial_support,Finance,,1,Finance,required,f,2026-04-07 00:43:06.408729
ffa96f28-4263-49ab-9696-30429154f203,Forensic Accounting,forensic_accounting,Finance,,1,Finance,required,f,2026-04-07 00:43:06.514674
2a740c79-2ae3-4b17-b536-078a15c1b102,Financial Investigations,financial_investigations,Finance,,1,Finance,required,f,2026-04-07 00:43:06.62259
465d0340-af74-4b67-a288-266ad83c9222,Financial Record Analysis,financial_record_analysis,Finance,,1,Finance,required,f,2026-04-07 00:43:06.720864
5c5e836a-abd5-4eed-8728-7d4a406dacd6,Alert Triage,alert_triage,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.251115
79c8a0f4-35ce-4d4b-8d6e-c35ff38d1928,Compliance Review,compliance_review,Accounting,,2,Accounting,required,f,2026-04-07 00:26:22.907757
3f07b63c-af0c-4290-a620-475c0eb458a5,Auditing Services,auditing_services,Accounting,,1,Accounting,required,f,2026-04-07 00:43:06.890303
09ade4f8-357c-4541-b7da-7333e30cde97,Operations Improvement,operations_improvement,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:43:06.936269
f4980093-2614-445a-a45a-812cb6de78c1,Bank Secrecy Act,bank_secrecy_act,Finance,,1,Finance,preferred,f,2026-04-07 00:43:06.945644
66f3b150-645a-4fea-91b9-1e618311649a,Anti-Money Laundering (Aml) Compliance,anti-money_laundering_(aml)_compliance,Finance,,1,Finance,preferred,f,2026-04-07 00:43:06.956899
878454e5-81f1-421a-8587-52622b522b1b,Federal Forfeiture Statutes,federal_forfeiture_statutes,Finance,,1,Finance,required,f,2026-04-07 00:43:06.965657
9e6de873-05eb-4105-94c3-1af538f99e61,Inventory Testing,inventory_testing,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:43:06.97331
fba60c50-070b-40ef-9978-15c7ceb9e65a,Record Keeping,record_keeping,Accounting,,1,Accounting,required,f,2026-04-07 00:43:06.982234
46e3772f-11f7-44f1-89c5-03eb8f78e17a,Microsoft Excel,microsoft_excel,Operations / Supply Chain,,42,Operations / Supply Chain,preferred,f,2026-04-06 23:54:00.289666
90a16dba-7682-4dbc-80f9-b379421aeff5,Microsoft Word,microsoft_word,"Organizations, Strategy & Intl Mgmt",,18,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:56:57.44461
9f8e3d42-5515-4c94-b10e-44b7a250daef,Microsoft Powerpoint,microsoft_powerpoint,Operations / Supply Chain,,18,Operations / Supply Chain,required,f,2026-04-06 23:58:47.89917
b41da56c-b688-4409-ba82-df6e61ad70d8,Banking Software Systems,banking_software_systems,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:43:06.99668
b48c07ea-9d92-4221-a646-da6fd4ea9121,Federal Government Operations,federal_government_operations,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:07.004204
eac61295-7252-4c72-87b3-194016d7a0ed,State-Level Prosecutorial Support,state-level_prosecutorial_support,Finance,,1,Finance,required,f,2026-04-07 00:43:07.012631
40936703-ddc0-4bbb-82df-e5e2e75b6c2d,Contract Review,contract_review,Finance,,1,Finance,required,f,2026-04-07 00:43:07.021294
039726e4-78b2-43d8-895d-99d21a6bed1a,Sap Ecc,sap_ecc,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.82825
60f82582-1ac2-4cfa-afb5-852bf8179af5,Sap S/4Hana,sap_s/4hana,Information Systems,,4,Information Systems,required,f,2026-04-07 00:31:53.885385
acde050d-8f45-4b69-b8bc-c7e3b2bfc482,Sap Funds Management (Fm),sap_funds_management_(fm),Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.848022
e5f02876-de39-4e40-8197-3151d2556691,Sap General Ledger,sap_general_ledger,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.857092
5eb9d7ed-752d-43bb-9a3b-251c637065dd,Sap Accounts Payable,sap_accounts_payable,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.868347
e3af02b2-aa78-472c-bb9a-0786faf96af1,Sap Accounts Receivable,sap_accounts_receivable,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.878539
e3815833-2843-469b-aeb6-86bd10b708d8,Sap Asset Accounting,sap_asset_accounting,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.891446
e844b362-9cd7-43bf-940d-d05d91f21e6f,Snp Crystalbridge,snp_crystalbridge,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:43:13.906879
73eec7d8-689f-4c64-9169-5b8bca5b16d3,Sap Dmlt,sap_dmlt,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:43:13.914044
162aa0bc-31d0-4dba-8dad-22e6656fcb4b,Ecc To S/4Hana Migration,ecc_to_s/4hana_migration,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:43:13.926057
b74b50a4-0b99-4e68-82d2-79752f43a6d3,Systems Configuration,systems_configuration,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.934492
9c5bc031-cd8f-4a29-8ad8-5af91b9525e7,Security Event Analysis,security_event_analysis,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.258138
8b6fce92-5576-49e3-9f04-232a2434f150,Budgeting,budgeting,Finance,,5,Finance,required,f,2026-04-06 23:57:33.721007
0ba955e5-bdaf-4390-aa0b-46f757960def,Business Process Design,business_process_design,Operations / Supply Chain,,2,Operations / Supply Chain,required,f,2026-04-07 00:41:32.677633
5285f929-d769-4b75-9c62-2f27fcb236c8,Test Strategy Development,test_strategy_development,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.959195
2d12b11f-a7c5-4404-b5b0-5c7eaafb42d0,Requirements Gathering,requirements_gathering,Computer Science,,9,Computer Science,required,f,2026-04-07 00:06:40.788282
21a78129-2df5-41d5-9f37-5db9187cdaef,Test Management,test_management,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.974053
c9d7b386-2ec0-4536-b467-506df035f514,Systems Integration,systems_integration,Systems Engineering,,19,Systems Engineering,required,f,2026-04-06 23:56:43.771324
de9c6f95-f8e5-4919-befc-927c41e7405d,Application Integration,application_integration,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:13.986487
bc01354e-9c58-4c6b-a7b9-7d78eaff6ea7,Team Management,team_management,"Organizations, Strategy & Intl Mgmt",,3,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:38:13.1752
64609184-6eaf-4487-81b4-8ba7532fdcff,Mentoring,mentoring,"Organizations, Strategy & Intl Mgmt",,12,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:58:38.531157
9908cbb9-29a7-48f0-8977-a18cc3415dd4,False Positive Detection,false_positive_detection,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.317664
d222cf86-3823-471d-80ab-b11d6718e297,Staffing Planning,staffing_planning,Finance,,1,Finance,required,f,2026-04-07 00:43:14.002577
a58a982c-0c25-4df8-84ca-64cf343d791e,Work Planning,work_planning,Operations / Supply Chain,,1,Operations / Supply Chain,required,f,2026-04-07 00:43:14.01102
e332d60d-92ba-4c41-9963-fb1f69bd69bd,Public Sector Finance,public_sector_finance,Finance,,1,Finance,required,f,2026-04-07 00:43:14.025798
6bef7a22-acaf-4b20-9da5-cdbba10b5385,Sap Certifications,sap_certifications,Information Systems,,1,Information Systems,preferred,f,2026-04-07 00:43:14.039128
bdcb8b11-77ae-4152-8230-e6ca2bb42d8d,Threat Investigation,threat_investigation,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.329546
c51df363-6f76-419d-8e34-b60202ec696f,Cerner Millennium,cerner_millennium,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:20.919987
89ec23ca-7463-44fb-8520-39a6d6294abc,Ehr Systems,ehr_systems,Information Systems,,1,Information Systems,required,f,2026-04-07 00:43:20.941081
4335677c-7476-4994-9d16-78681adee499,Stakeholder Communication,stakeholder_communication,"Organizations, Strategy & Intl Mgmt",,17,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:54:43.214076
9a0037c9-7eab-4d81-8cfb-a27e0ac92e4e,Project Scheduling,project_scheduling,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:20.975473
d6ddf3a2-cbf7-4fb5-b9a1-65cbde240349,Budget Management,budget_management,Finance,,22,Finance,required,f,2026-04-06 23:56:17.393904
479e87ee-26d1-48ad-b171-a1221858289a,Oracle,oracle,Computer Science,,5,Computer Science,required,f,2026-04-07 00:11:21.511383
96ba8ce3-7b0e-4ef4-93a9-adccca485c52,Powerpoint,powerpoint,Finance,,8,Finance,required,f,2026-04-06 23:56:11.58964
e58cd7fc-3143-40a3-88d6-020368576dc2,Security Playbooks,security_playbooks,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.338533
c138da10-af4d-4e2e-966f-419a93b87d94,Technical Troubleshooting,technical_troubleshooting,Mechanical Engineering,,2,Mechanical Engineering,required,f,2026-04-07 00:18:46.439371
7dca50d1-42ce-4e47-b7d7-f99921247929,Service Improvement,service_improvement,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:21.009664
aed37ae9-ae7a-4882-8ebc-89dee54ac156,Federal Healthcare Systems,federal_healthcare_systems,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:21.020749
eb81c26e-32c6-4668-baa4-f6a2b8357d7b,Incident Response Lifecycle,incident_response_lifecycle,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:02:42.349339
7d803d4b-9b5a-4219-bf27-b9a3c61b7818,Status Reporting,status_reporting,Information Systems,,5,Information Systems,required,f,2026-04-07 00:32:59.428906
d117fe95-3972-4633-ae32-9b35e4bdd2e1,Project Implementation,project_implementation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:21.033536
9a44fcae-d552-4632-a8d8-211580dfff00,Proposal Management,proposal_management,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.712927
13807093-1661-44de-b36d-26bbbe3d2e34,Federal Contracting,federal_contracting,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.721302
500d3cbb-d26d-4bea-818f-0372060c404d,Dod 8570 Compliance,dod_8570_compliance,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:02:42.363987
8b1db6a5-b7d9-4c5c-823a-1345804dd259,Compliance Matrix Development,compliance_matrix_development,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.734215
e2bd10b7-a59f-4a89-87f1-11da5f22d591,Procurement Strategy,procurement_strategy,Operations / Supply Chain,,2,Operations / Supply Chain,required,f,2026-04-07 00:40:42.783395
929a2fd4-aee6-4b06-93f9-2f6927e1e8bf,Rfp Response Management,rfp_response_management,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.746636
66fbaf63-7baa-4fa6-a957-b0135f92f36b,Apmp Certification,apmp_certification,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,preferred,f,2026-04-07 00:43:30.758867
4878417c-0769-424f-b9c8-63e4cc2554cb,Shipley Training,shipley_training,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,preferred,f,2026-04-07 00:43:30.770809
f08b60b0-888c-43ac-a7a4-6dd2096c339b,Pre-Sales Consulting,pre-sales_consulting,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.780831
dceaa0fe-5f2e-4ccc-8733-aae4b787b3fe,Sales Enablement,sales_enablement,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.792119
28b7581d-6fc1-49ed-bc6e-f565bcd5fe16,Enterprise Account Management,enterprise_account_management,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.802948
ff6096e4-a451-4a1d-b49d-4bed5e1a71dc,Proof Of Concept Management,proof_of_concept_management,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.813832
bbe44f8b-8874-4d75-a2fb-37dba6e66bf9,Product Roadmap Influence,product_roadmap_influence,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.825034
1a144520-ac42-4543-ac99-f86e66332fb4,Workflow Design,workflow_design,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.831988
5fe10d24-10fb-4881-be9e-5a4faefaba51,Scoring Criteria Analysis,scoring_criteria_analysis,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.840711
4dbcdc71-29d6-40f0-a4af-23d97b72fa73,Saas Product Knowledge,saas_product_knowledge,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.889217
df01f95d-839a-403f-8c35-b667019c776d,C-Suite Communication,c-suite_communication,Naveen Jindal School of Management,,1,Naveen Jindal School of Management,required,f,2026-04-07 00:43:30.899664
13e33a57-183e-4220-8f81-d48575e3735a,Ai-Powered Workflow Automation,ai-powered_workflow_automation,Computer Science,,1,Computer Science,required,t,2026-04-07 00:43:30.879662
3ef281a1-b5c8-4cf5-a8da-b9db1fbcd514,Security Clearance (Ts/Sci W/Ci Poly),security_clearance_(ts/sci_w/ci_poly),Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:02:42.375167
771686a1-2a13-42b7-a080-d0f50914e98c,Business Problem Solving,business_problem_solving,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:36.509758
2cc5f2b8-d424-4935-aa86-2b8d0ce9e679,Cross-Functional Collaboration,cross-functional_collaboration,"Organizations, Strategy & Intl Mgmt",,58,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:55:56.755937
3d2204c8-8bd9-4d3b-be56-7614e37fa4c3,Merger & Acquisition Strategy,merger_&_acquisition_strategy,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:36.640843
b2efc182-199b-45dc-90fb-c3ced5a592cd,Industry Expertise,industry_expertise,"Organizations, Strategy & Intl Mgmt",,2,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:42:59.391359
bf9b4d55-8cfe-4f24-b785-14ff286d0d5b,Pharmaceutical Industry Knowledge,pharmaceutical_industry_knowledge,Naveen Jindal School of Management,,2,Naveen Jindal School of Management,required,f,2026-04-06 23:57:10.247317
7824b638-bbd3-4f1a-985c-87330a13c696,International Business,international_business,"Organizations, Strategy & Intl Mgmt",,2,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-06 23:53:49.032412
1fdceab5-a917-47f0-a5f9-c70917099b3d,Digital Transformation,digital_transformation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:36.821721
48f598cf-1414-41ab-8195-c3987a91ffc2,Sustainability & Esg Strategy,sustainability_&_esg_strategy,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",nice-to-have,t,2026-04-07 00:43:36.923612
7687c50a-e26f-4ee6-831b-980943b6a499,Leadership Development,leadership_development,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:36.942846
acc78684-ddd5-439b-98e9-a23b54e27145,"Advanced Degree (Mba, Phd)","advanced_degree_(mba,_phd)","Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:37.050195
3c74066a-18c3-473c-8f96-839406072a0f,Travel Capability,travel_capability,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:37.120686
bbaedde9-6482-441a-a43b-cb92f220581d,Valid Passport,valid_passport,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:37.156037
157c3af5-911f-4cd6-8962-09fa56d80f0c,Valid Driver'S License,valid_driver's_license,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:37.169295
004f9ec4-49e9-4935-9312-ccb89ecf88b1,Life Sciences Analytics,life_sciences_analytics,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:11:32.956165
8e273aa0-e297-452e-8d6c-1943f8f53946,Cybersecurity Fundamentals,cybersecurity_fundamentals,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:42.386901
2767e6fb-1b67-49ed-99b4-914b03ca6591,Process Analysis & Documentation,process_analysis_&_documentation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:42.439015
b259b76e-9f64-4f23-94d1-8059d5794829,Requirements Gathering & Validation,requirements_gathering_&_validation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:42.613224
1a2616a1-793a-4e27-a677-617533753648,Vulnerability Management,vulnerability_management,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:47.208587
8e473f60-3de2-421f-8e01-1372352aa916,Compliance Documentation,compliance_documentation,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:47.245005
23441fc0-650c-47aa-90e4-76f22a60a070,Stakeholder Management & Collaboration,stakeholder_management_&_collaboration,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:42.651415
d5c13f84-c694-4712-b2f7-15282b7fcd69,Business Case Development,business_case_development,"Organizations, Strategy & Intl Mgmt",,4,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:56:57.401679
4d610866-e6fa-4ae7-bd27-a13c11ab7a63,Testing & Quality Assurance,testing_&_quality_assurance,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:42.67752
e2bcffbd-ce36-4929-96ae-703d869f85d8,Nist Cybersecurity Framework,nist_cybersecurity_framework,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:47.252749
fb02a657-9b69-4fa5-bf46-7e3e330919df,Business Development & Account Growth,business_development_&_account_growth,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:42.688683
1c961669-8971-4438-9aed-600b459dded3,Big 4 Consulting Experience,big_4_consulting_experience,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:42.708505
a3cffbba-9f65-42f1-b64d-3df3daaf6434,Strategic Problem-Solving,strategic_problem-solving,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:42.722259
5512a9af-97bb-4c22-b461-67061668d4c9,Medicaid Systems Knowledge,medicaid_systems_knowledge,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:42.738251
039b77c1-7b93-4500-9b49-9fad3b83e1d9,Fisma Compliance,fisma_compliance,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:47.277497
c38b5830-d081-4c98-acc5-c85118daf9ac,Professional Services Experience,professional_services_experience,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:42.757505
9fc0f5d0-3b0c-43b2-9731-bf1161919e3b,Incident Response Collaboration,incident_response_collaboration,Computer Science,,1,Computer Science,preferred,f,2026-04-07 00:02:47.304453
7d828e35-5457-469f-9882-3486f07ef244,Security Analysis,security_analysis,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:54.203437
27a7c140-ae54-4c57-82aa-6bfe7d0cb716,Program Management Office (Pmo) Leadership,program_management_office_(pmo)_leadership,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:47.522336
1b39791a-b3bb-4d20-a86e-31b03aba79d2,Compliance Management,compliance_management,Computer Science,,5,Computer Science,required,f,2026-04-07 00:03:17.815669
18746b47-5abb-4d44-b2af-07ffcbd78872,Leadership,leadership,"Organizations, Strategy & Intl Mgmt",,19,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:57:04.450311
59b5e1ef-70e5-41d2-ba16-bd90f24c5554,Policy Development,policy_development,Operations / Supply Chain,,2,Operations / Supply Chain,required,f,2026-04-06 23:59:13.603694
6d68d7a3-2632-4346-9674-c3d73656d851,Federal Government Experience,federal_government_experience,"Organizations, Strategy & Intl Mgmt",,3,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:32:53.249283
5430a0ad-6ab4-4497-bbe6-cb550cae3a10,Multi-Team Management,multi-team_management,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:47.545835
0bc2cda4-498d-44ce-a6b4-6dafabfdd51e,Strategy Consulting,strategy_consulting,"Organizations, Strategy & Intl Mgmt",,4,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:36:48.744617
d97700cb-b4e0-437c-aa7f-21079f026d12,Telecommunications Industry,telecommunications_industry,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:57.459402
cecded04-1825-4ec6-948c-c703b8b12c84,Communications Industry,communications_industry,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:57.470061
f2ba0d97-1491-4034-b27d-943e6ada5310,Technology Industry,technology_industry,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:57.502742
2ab88781-c952-490d-9663-1609bfd918ac,Media Industry,media_industry,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.517113
6b5753f2-ad82-4980-b327-c77e7dcb1a96,Operations Management,operations_management,Operations / Supply Chain,,7,Operations / Supply Chain,required,f,2026-04-07 00:37:58.997253
e7f5d2a9-1f62-4a25-86c8-36d246050a4d,Organizational Transformation,organizational_transformation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.538501
3b4dc8db-b881-4018-aed6-328f13824938,Go-To-Market Strategy,go-to-market_strategy,"Organizations, Strategy & Intl Mgmt",,3,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:40:53.846185
bd0ea798-b58c-4203-87b2-55fe6967cbe6,Team Leadership,team_leadership,"Organizations, Strategy & Intl Mgmt",,31,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:54:59.952217
176bef1b-4e5e-4bd8-9c51-771831879ce5,Program Management,program_management,"Organizations, Strategy & Intl Mgmt",,16,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:56:24.733703
56e458b1-6dbf-4dab-a1ed-d81813dd6d74,Intrusion Analysis,intrusion_analysis,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:54.220616
0ba3b33c-c139-4367-92f4-884fe14ae4cc,Client Relationship Management,client_relationship_management,"Organizations, Strategy & Intl Mgmt",,14,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:01:15.421764
d45e26aa-5b99-4860-9050-c54b05b607f3,Executive Presentation,executive_presentation,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-07 00:43:57.560105
165a482a-199c-42b7-96e4-de53c5ad3437,Business Development,business_development,"Organizations, Strategy & Intl Mgmt",,10,"Organizations, Strategy & Intl Mgmt",required,f,2026-04-06 23:57:04.296498
c2e940ab-c6be-421b-baaa-30602f676b2f,Thought Leadership,thought_leadership,Marketing,,2,Marketing,required,f,2026-04-07 00:36:01.233551
0b5f4585-6a33-4827-af37-d970dfc5e682,Mentoring And Coaching,mentoring_and_coaching,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.577122
779c6dfd-6c0b-4def-80f4-309dce25f6c0,Wireless Communications,wireless_communications,Electrical & Computer Engineering,,2,Electrical & Computer Engineering,required,f,2026-04-07 00:06:28.575591
13d88090-00b0-4b62-955c-c0e5b944c618,Wireline Operations,wireline_operations,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.591391
1067bd3a-4061-40dd-9f64-8dcbe1593da0,Internet Service Provider Strategy,internet_service_provider_strategy,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.601633
008f15cf-4317-4bed-b99f-4b36edda52e0,Cable Tv Operations,cable_tv_operations,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.60939
a169683c-06d0-4d11-8065-6622bbf2a63e,Mobile Operator Strategy,mobile_operator_strategy,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.621641
ddad843f-e53b-48f7-922e-9b912549b752,Value Growth Strategy,value_growth_strategy,"Organizations, Strategy & Intl Mgmt",,1,"Organizations, Strategy & Intl Mgmt",preferred,f,2026-04-07 00:43:57.630899
34e81ba7-19b2-45c1-b2c5-52873bee85a5,Computer Forensics,computer_forensics,Computer Science,,1,Computer Science,required,f,2026-04-07 00:02:54.230417
dfe805c1-8c60-451a-9f5e-43e5f5483a8a,Amazon Connect,amazon_connect,Information Systems,,1,Information Systems,required,f,2026-04-07 00:44:03.430897
3374e9dd-dbc6-4cd1-8334-88f86657cdcd,Aws Services,aws_services,Computer Science,,1,Computer Science,required,f,2026-04-07 00:44:03.442016
b4cd08c0-b09e-46d2-a0e0-bf9f14b4e5ce,Contact Center Solutions,contact_center_solutions,Information Systems,,1,Information Systems,required,f,2026-04-07 00:44:03.485478
faa841fe-2caf-47f2-ae61-e99c5f58e943,Dynamodb,dynamodb,Computer Science,,2,Computer Science,required,f,2026-04-06 23:55:30.901991
cbd59da7-c0f2-4cc7-a30c-4aba6b3f7e0c,Ivr (Interactive Voice Response),ivr_(interactive_voice_response),Information Systems,,1,Information Systems,required,f,2026-04-07 00:44:03.496136
b72ec645-ca12-480c-a29f-fb7f598add22,Acd (Automated Call Distribution),acd_(automated_call_distribution),Information Systems,,1,Information Systems,required,f,2026-04-07 00:44:03.505081
